"Cryptococcosis","707640829775630336","4080128285","SamoilovaDaryan","They Have Changed Just Enough So That They Can Infect Us Again, But They Still Remain https://t.co/rD10pUytED https://t.co/2viy5jPMvI","None","None"
"Fatal familial insomnia ","707641795396681729","313024367","chris","RT @wikilode: Fatal familial insomnia (FFI) https://t.co/8Hb0rmoY8i","None","durham"
"CCHF","707641819916410880","473311785","#RinoWatch","YOU CAN Defeat Obamacare! Natl REFUSE TO ENROLL CAMPAIGN https://t.co/jAWndawg90 Please Retweet #PJNET","None","Tennessee"
"White piedra ","707642688821194756","3333887722","Jason Gauntlett","Check out Dooms Day Calendario Azteca Piedra Del Sol Mexico White Metal Medallions  https://t.co/k4UsPIQuwu via @eBay","None","None"
"Fatal familial insomnia ","707644628498059264","128924457","sit on my faith","RT @wikilode: Fatal familial insomnia (FFI) https://t.co/8Hb0rmoY8i","None","None"
"Tinea versicolor ","707644707334021120","3418752455","Dr. Gonzalo Relaño","@labmedmcy Cómo estás?? Me gustaría muucho que entres en mi blog donde escribo sobre tratamientos de salud https://t.co/AVA4ax2Ob5","None","None"
"Pubic lice","707645141956366336","1690734157","megania♛","EWW WHAT IF I HAVE PUBIC LICE","None","None"
"Jock itch","707646105274572800","356580836","Tommy Olsen","The best baseball powder on the market today.  6 packs welcomed????⚾️.  Catch &amp; apply this and say no to Jock Itch. https://t.co/0tkblCCJlK","None","Chicago/DesPlaines"
"Creutzfeldt-Jakob disease ","707648098613518336","1672141952","BIOCIENCIA","A toxic byproduct of hemoglobin could provide treatments for Creutzfeldt-Jakob disease
https://t.co/CghfujCnT9","None","Cumaná"
"Trichinosis","707648284572065792","3033280687","Danielle Serino","Oh how Ive missed my dirty water dogs! This is my new best friend Gianni...at least until I get Trichinosis :) https://t.co/AdsnofSQ9A","None","Cleveland, OH"
"Anisakiasis","707650034947530753","857003083","Ximena.","No la soporto, y me toca aguantarmela en Inglés ????","None","None"
"Jock itch","707650184554147840","4256502820","The Bath Area","Quinsana Plus Anitifungal Powder for Jock Itch 3 oz (pack of 2) https://t.co/Sa5ns4NGE7
#health #womenhealth https://t.co/lgcGfztQVv","None","None"
"Elephantiasis","707651987018551297","4880468716","Fikri","Elephantiasis adalah suatu kondisi pada pria dimana testikelnya membengkak hingga sebesar ukuran semangka.","None","majalengka"
"Venezuelan equine encephalitis","707652510664667137","2414645220","thelonevirologist","Venezuelan Equine Encephalitis Virus Induces Apoptosis through the Unfolded Protein Response Activation of EGR1 https://t.co/H5mD2ZfPZB","None","USA"
"Trachoma","707652587315658752","4840872526","thinkdavid-initiativ","RT @tezira: Very informative @NTVKenya feature, #GiftOfSight. Challenges of tackling trachoma in Turkana.","None","lagos, ibadan, abuja."
"Venezuelan equine encephalitis","707652712985464832","76342278","Pierre Castro","RT @thelonevirologi: Venezuelan Equine Encephalitis Virus Induces Apoptosis through the Unfolded Protein Response Activation of EGR1 https:…","None","Niort, Poitou-Charentes"
"Rift Valley fever ","707653455104643072","534818697","Edward Wright","Prof Hill: @JennerInstitute working to achieve this for Rift Valley fever, #MERS and #Zika #vaccines #OLL2016","None","London, UK"
"Elephantiasis","707654224377552896","1263342372","More lemon pledge 64","@FaZeJev #jevqanda would you rather be fisted by King Kong or a person with elephantiasis in their hand after they punched a glass window?","None","The Cold North "
"Cryptosporidiosis","707654274474504192","1139069748","NIMR-TangaCentre","RT @gchallenges: #GCE Funding opportunity: Accelerate Dvlpmnt of New Childhood Cryptosporidiosis Therapies https://t.co/pHT5a3wYKY https:/…","None","Tanga City Tanzania"
"Hepatitis D","707654404732809216","2347440979","sergio omar olmedo","Yo no poseo Hiv 1, 2, 3, 4, ni hepatitis A,B,D,C,E, ni herpes 1, 6,7,8 que son algunos exámenes que yo pedí por mi cuenta que me hagan.","None","Formosa"
"Babesiosis","707655449412116480","258870463","cAMP Öther","RT @tickaddict: Check for babesiosis after outbreak in UK
https://t.co/wHx2fJbhjo","None","Transdimensional Portal"
"Jock itch","707655896747225088","280820777","NefariousBanana","#thetriggering Steam Powered Giraffe is the musical equivalent of jock itch.","None","Idaho"
"Brucellosis","707656201694273537","3995956583","Kevinsmalls9","RT @Bugzbni: Brucellosis - an often fatal disease spread by sexual contact between dogs &amp; humans &amp; then to other humans #OpBEAST https://t.…","None","United States"
"Tinea capitis ","707657382046863362","3135783430","extremely cheap offe","1810 Cooke A Practical Treatise On Tinea Capitis Contagiosa Scarce First Edition https://t.co/XRmIPNM95R https://t.co/Z3GkMPfIpx","None","None"
"Cryptococcosis","707657768816103424","703524621681881088","David","#medical #Health Update: Cryptococcosis article with new study about dexamethasone’s ineffectiveness in...  Click&gt; https://t.co/WkX0XuzBWB","None","None"
"Cryptococcosis","707657768858030081","703525473700220928","Michael","#medical #Health Update: Cryptococcosis article with new study about dexamethasone’s ineffectiveness in...  Click&gt; https://t.co/PNxabXjeI9","None","None"
"CCHF","707659245412483072","299161165","Teresa B","YOU can defeat Obamacare Refuse to Enroll! PLEASE RETWEET https://t.co/B1m4pRayIS #PJNET #USA","None","Minneapolis"
"Acquired immunodeficiency syndrome","707659861098676224","24150357","Tracey C","RT @mynameisjerm: HIV is a lentivirus that causes infection and, slowly, acquired immunodeficiency syndrome (AIDS). Because science. https:…","None","Johannesburg "
"CCHF","707660134403674112","29122563","mac spears","RT @TreeTreeTweeTs: YOU can defeat Obamacare Refuse to Enroll! PLEASE RETWEET https://t.co/B1m4pRayIS #PJNET #USA","None","chicago IL"
"Trachoma","707660221619916804","2262145957","F E N Y","@FidaMahfirahR trachoma bhak/?","None","ID"
"Valley fever","707660554551369728","707161246626422784","My Recipes","January Book Club: Valley Fever https://t.co/LHPdg0jLY5 https://t.co/NJQDQtXx7l","None","None"
"Kawasaki disease","707660804879835136","1028591137","Manpreet Singh","RT @PedEMMorsels: #FOAMPed @ACEPNow @AAPNews #PEM16 Sgarlat Deluca: Kawasaki Disease? Don’t have all of the criteria? Incomplete KD? https:…","None","Long Beach, CA"
"CCHF","707662011543388160","731160794","Beverly Vargas","RT @TreeTreeTweeTs: YOU can defeat Obamacare Refuse to Enroll! PLEASE RETWEET https://t.co/B1m4pRayIS #PJNET #USA","None","Texas, USA"
"Valley fever","707662611626594304","2567861933","Jason Bourne","@Datdudetyler or I hate the smog the amount of DUIs and Valley motherfucking fever","None","None"
"Cat-scratch disease","707663781233598465","932904774","DoctorProf.","""Eye and cat scratch disease: A case series"" https://t.co/HbAMxPXop8","None","None"
"Middle East respiratory syndrome ","707663938197053440","2166782815","Latest News KE!","Kenya: Race to unravel source of deadly Middle East respiratory syndrome virus in Kenya https://t.co/j0K7z9EYZM: race-to-unravel-source-of-…","None","Nairobi, Kenya"
"Enterococcus infection","707665052015271936","24171041","arvind","Probable streptococcus in blood in a patient with suspected intra-abdominal infection? Think enterococcus. #moffittpearls","None","San Francisco, CA"
"Cryptococcosis","707665128712314880","4864153431","Dr. Nick","#medical #Health Update: Cryptococcosis article with new study about dexamethasone’s ineffectiveness in...  Click&gt; https://t.co/N3b0VQMa03","None","None"
"Keratitis","707665144147390464","1240587744","KarenClaire","Restorative eyeglass: objurgate changing refractive errors referring to the keratitis: DiCvxWLNg","None","None"
"Herpes zoster","707665592778555392","213165296","Sigueme y te Sigo","¿Sabes qué es el herpes zóster o culebrilla? https://t.co/LemrV3zcUH #MiercolesDeGanarSeguidores","None","ÜT: 10.498023,-66.851165"
"Campylobacteriosis","707667083891441664","2535616304","Department of Health","Campylobacteriosis, cryptosporidiosis &amp; gonorrhea all increased in @SDDOHs latest health &amp; disease summary. https://t.co/TKfadNxGXf","None","Pierre, SD"
"Typhoid fever","707667625627746305","543918403","The Defenseman","@ngreenberg 
[ ] Typhoid Fever","None","These United States"
"Bartonellosis","707667978498789376","932904774","DoctorProf.","BARTONELLOSIS: THE HIDDEN EPIDEMIC! https://t.co/XvvTqezhek","None","None"
"Trichomoniasis","707669208138526720","875683238","K-NASTY","RT @TayoSays: AIDS
Chlamydia
Crabs
Scabies
Gonorrhea 
Hepatitis B
Herpes
HIV
HPV
Mycoplasma hominis
Syphilis
Trichomoniasis https://t.co/vS…","None","None"
"Cysticercosis","707669482777534464","32893448","Ann Barber","@soapsindepthabc Write this down-cysticercosis.","None","Decatur, GA"
"Viral pneumonia","707669515056721920","67052442","1VoiceMatters™","Ive answered you when I see tweets by you. Im not online much. Im in hospital recuperating from viral pneumonia. https://t.co/KKP8M3uXt2","None","United States"
"Middle East respiratory syndrome ","707669835640078336","292539089","HEMEDI THFC®","Race to unravel source of deadly Middle East respiratory syndrome virus in Kenya https://t.co/nuAqkq3ZTX via @StandardKenya","None","+254 "
"Viral pneumonia","707669982323159040","3222839432","Daniel","RT @THEeroticneed: Ive answered you when I see tweets by you. Im not online much. Im in hospital recuperating from viral pneumonia. http…","None","United States"
"Viral pneumonia","707670268617949184","1902653208","We are rising","RT @THEeroticneed: Ive answered you when I see tweets by you. Im not online much. Im in hospital recuperating from viral pneumonia. http…","None","Texas, USA (Big D)"
"Creutzfeldt-Jakob disease ","707672391942586371","44172752","UCSF MAC","Comparing CSF biomarkers and brain MRI in the diagnosis of sporadic #Creutzfeldt-Jakob disease (#CJD) https://t.co/jLqi8A5WvG","None","San Francisco, CA"
"Toxocariasis ","707672690837037057","2400260346","Contrapunto","#Salud Venezuela se quedó sin un laboratorio para diagnosticas la toxocariasis https://t.co/CrkpgmrUgz https://t.co/l8yAAsNN8x","None","None"
"Toxocariasis ","707672898421579776","2473132946","eleazar menchaca","RT @contrapuntovzla: #Salud Venezuela se quedó sin un laboratorio para diagnosticas la toxocariasis https://t.co/CrkpgmrUgz https://t.co/l8…","None","None"
"Hepatitis D","707672915618226178","87017466","Hep B Foundation","Check out some photos from the @HepOnTheHill event in Washington, D.C. #Fundhep  #hepatitis https://t.co/CJ9Q5ciie3 https://t.co/NN7WCtTTx1","None","Pennsylvania"
"Middle East respiratory syndrome ","707673247505059840","2782610215","AfricaMediaNetwork","Kenya: Race to unravel source of deadly Middle East respiratory syndrome virus in Kenya https://t.co/DU64gKkmBe: race-to-unravel-source-of-…","None","Africa"
"Toxocariasis ","707673471699050498","569580273","jose Vilera","RT @contrapuntovzla: #Salud Venezuela se quedó sin un laboratorio para diagnosticas la toxocariasis https://t.co/CrkpgmrUgz https://t.co/l8…","None","None"
"Typhoid fever","707673975262986240","372295598","Mr. Misunderstood","RT @IhuntILLINOIS: Palms are sweaty, knees weak, arms are heavy. There’s vomit on his sweater already.
WebMD: TYPHOID FEVER","None","Robco"
"Bacillary dysentery","707673988000919552","1240550900","EdnaLillian","Naturally one need rear an first aid inasmuch as bacillary dysentery: XgimRpQG","None","None"
"Gas gangrene ","707674853478944768","706116035938754560","Queen Boudica","Emulsion of horse manure injected into the scrotum produces incredible pain from gangrene gas as the balls swell to explode.They always talk","None","None"
"Valley fever","707675025571258368","225520033","D. Pretty-Straathof","Spring Fever hitting early this year. Ive seen shorts, topless cars, 20C but leaving Toronto area back to Ottawa Valley showers and 9C.","None","None"
"Toxocariasis ","707675356426280960","121832030","Esoj","RT @contrapuntovzla: #Salud Venezuela se quedó sin un laboratorio para diagnosticas la toxocariasis https://t.co/CrkpgmrUgz https://t.co/l8…","None","Caracas- Venezuela"
"Toxocariasis ","707675550647771137","2400260346","Contrapunto","#Salud ""El Instituto es el único lugar donde se hace el examen de toxocariasis"" https://t.co/QSKPIngR9G https://t.co/0HZwrhS2DU","None","None"
"Toxocariasis ","707675807204970496","439498503","Ines Carvallo","RT @contrapuntovzla: #Salud Venezuela se quedó sin un laboratorio para diagnosticas la toxocariasis https://t.co/CrkpgmrUgz https://t.co/l8…","None","None"
"Viral pneumonia","707675898837803008","150653567","OpticalGod™","RT @THEeroticneed: Ive answered you when I see tweets by you. Im not online much. Im in hospital recuperating from viral pneumonia. http…","None","Texas"
"Black piedra","707675969587380224","2657666408","Cat au Andromedus","@Avenida_libros Sueños de piedra de @iriayselene Y me está gustando muchísimo.","None","None"
"Babesiosis","707676361285083136","4773384916","Alice Ritchie","RT @vettimesuk: Front page of Issue 9: Four dogs from separate households in the same Essex town have been infected with babesiosis. https:…","None","None"
"Toxocariasis ","707676787443179520","43963703","Guillermo Garcés","RT @contrapuntovzla: #Salud Venezuela se quedó sin un laboratorio para diagnosticas la toxocariasis https://t.co/CrkpgmrUgz https://t.co/l8…","None","None"
"Typhoid fever","707676864031158273","34422497","Stacy Wood","so I now have yellow fever, tetanus, hep a, typhoid, polio and diphtheria swimming in my blood and my immune system has gone into overdrive????","None","Manchester, England"
"Molluscum contagiosum ","707678778835734529","186009514","Dr.Waleed Esmail","RT @DermpathMGH: classic #molluscum contagiosum - epidermal hyperplasia w/ eosinophilic intracytoplasmic inclusions #dermpath https://t.co/…","None","None"
"Hepatitis D","707680546672009216","280148211","زِينَة","لمّا سألت د.الميكرو عن الvaccine بتاع hepatitis B قال المفروض الواحد يحلل قبلها عشان لو كان عنده أصلاً وخد الvaccine مش هيحصل طيب :D","None","على الطريق"
